Name,Age,GPA,Credits Completed,Year,Pathway
Amelia Jones,19,2.0,45,Freshman,Computer Science
Joe Miller,18,2.85,58,Senior,Early Childhood Education
Amelia Brown,17,1.44,5,Sophomore,Computer Science
Andrew Miller,15,2.97,12,Freshman,Computer Science
Sarah Smith,19,1.36,24,Freshman,Biomed
Danielle Wilson,14,3.32,50,Victory Lap,Computer Science
Noah DeFreitas,14,3.65,17,Junior,Criminsl Justice
Sarah DeFreitas,19,2.05,15,Victory Lap,Early College
Kyan Miller,18,1.55,37,Sophomore,Biomed
Chloe Manukyan,17,1.99,12,Sophomore,Engineering
Bella Williams,15,0.91,59,Victory Lap,Marketing
Emily Wilson,19,2.82,58,Sophomore,Criminsl Justice
Joe DeFreitas,18,3.77,28,Senior,Early College
Aiden DeFreitas,19,3.72,7,Senior,Criminsl Justice
Lisa Williams,18,1.45,29,Junior,Engineering
Jack Manukyan,19,2.55,5,Senior,Computer Science
Noah Williams,18,1.37,31,Junior,Marketing
Joe Moore,16,2.05,7,Victory Lap,Culinary
Joe DeFreitas,16,1.34,60,Sophomore,Biomed
Emily Davis,14,0.58,12,Senior,Culinary
Ben Brown,18,1.34,8,Senior,Computer Science
Mac Brown,19,1.16,4,Victory Lap,Early College
Noah Williams,18,0.98,19,Freshman,Early College
Danielle Smith,19,1.14,7,Sophomore,Business
Max Wilson,16,1.99,37,Freshman,Criminsl Justice
Andrew Johnson,16,3.16,27,Freshman,Early Childhood Education
Noah Johnson,19,1.68,58,Freshman,Criminsl Justice
Jack Garcia,15,3.69,60,Senior,Business
Emma Jones,19,1.87,58,Junior,Biomed
Joe Moore,16,2.66,23,Sophomore,Construction
Emily Davis,16,3.61,41,Junior,Criminsl Justice
Joe Jones,15,1.77,14,Victory Lap,Biomed
Chloe Smith,16,1.41,51,Sophomore,Computer Science
Sarah Williams,15,3.03,60,Junior,Early College
Lisa Manukyan,17,3.93,7,Victory Lap,Criminsl Justice
Bella Anderson,18,2.22,15,Sophomore,Criminsl Justice
Amelia Fogarty,16,0.96,42,Victory Lap,Construction
Amelia Johnson,15,3.61,43,Junior,Early College
Aiden Wilson,19,0.32,20,Senior,Marketing
Emily Anderson,16,0.62,49,Senior,Marketing
Mac Garcia,18,3.48,32,Senior,Culinary
Amelia Garcia,15,0.57,41,Senior,Early College
Andrew Foster,14,3.13,45,Junior,Engineering
Mac Wilson,18,0.66,34,Sophomore,Early Childhood Education
Andrew Smith,16,3.36,40,Sophomore,Early Childhood Education
Chloe Johnson,18,2.48,35,Victory Lap,Computer Science
Emily Moore,19,1.23,57,Freshman,Computer Science
Amelia Smith,17,0.7,45,Junior,Computer Science
Aiden Garcia,14,0.51,24,Sophomore,Engineering
Lisa Garcia,15,0.78,20,Senior,Computer Science
Alexis Fogarty,17,2.96,10,Victory Lap,Criminsl Justice
Mac Foster,19,1.0,3,Sophomore,Culinary
Noah Fogarty,15,1.67,3,Junior,Early Childhood Education
Sarah Fogarty,16,3.88,12,Victory Lap,Early Childhood Education
Alexis Brown,16,0.32,44,Victory Lap,Computer Science
Noah Davis,16,0.53,16,Victory Lap,Marketing
Ben Johnson,18,1.91,7,Victory Lap,Engineering
Emma Manukyan,18,1.83,49,Junior,Marketing
Emma Fogarty,16,0.97,42,Freshman,Marketing
Emma Manukyan,16,3.7,50,Sophomore,Biomed
Mac Miller,17,2.6,33,Victory Lap,Early Childhood Education
Sarah Brown,16,3.6,58,Junior,Early College
Lisa Moore,17,1.26,24,Senior,Marketing
Aiden Williams,15,3.86,22,Sophomore,Business
Emily Johnson,14,3.95,30,Victory Lap,Criminsl Justice
Alexis Davis,15,0.63,59,Victory Lap,Criminsl Justice
Ben Foster,14,1.46,33,Senior,Business
Chloe Moore,17,3.16,20,Senior,Engineering
Sarah Garcia,17,1.66,17,Junior,Construction
Danielle Wilson,16,0.98,44,Senior,Computer Science
Joe Moore,18,1.48,9,Sophomore,Culinary
Emma Smith,18,1.32,14,Sophomore,Criminsl Justice
Bella Davis,14,2.13,13,Victory Lap,Early College
Andrew Brown,15,0.97,55,Junior,Engineering
Ben Smith,14,0.52,56,Victory Lap,Engineering
Alexis Miller,15,2.51,60,Sophomore,Computer Science
Max Johnson,15,0.72,48,Junior,Early College
Alexis Moore,17,1.48,10,Senior,Early College
Mac Manukyan,19,3.9,3,Junior,Culinary
Jack Anderson,17,0.4,54,Junior,Early College
Emma Brown,19,0.96,21,Sophomore,Marketing
Emily Anderson,14,1.09,60,Sophomore,Business
Ben Smith,14,4.28,38,Freshman,Business
Aiden Davis,15,2.85,52,Junior,Early Childhood Education
Chloe Foster,17,1.98,37,Senior,Early College
Aiden Miller,14,3.89,36,Sophomore,Biomed
Emma DeFreitas,16,2.68,51,Junior,Biomed
Andrew DeFreitas,16,1.5,60,Senior,Culinary
Chloe Brown,16,3.42,21,Freshman,Early College
Bella Garcia,14,3.36,25,Junior,Business
Chloe Williams,19,2.92,45,Victory Lap,Engineering
Jack DeFreitas,15,1.0,54,Junior,Early Childhood Education
Mac Brown,15,2.23,19,Freshman,Biomed
Joe Smith,14,0.33,17,Senior,Construction
Jack Johnson,18,2.53,30,Junior,Early College
Danielle Wilson,17,0.5,53,Junior,Early Childhood Education
Amelia DeFreitas,17,1.78,52,Senior,Engineering
Mac Davis,19,4.19,10,Sophomore,Early College
Bella Williams,17,3.16,3,Victory Lap,Marketing
Jack DeFreitas,18,2.34,55,Victory Lap,Culinary
Ben Johnson,14,1.65,59,Sophomore,Biomed
Alexis Moore,17,1.82,49,Junior,Criminsl Justice
Joe Fogarty,15,2.63,23,Freshman,Business
Ben Manukyan,14,1.36,12,Junior,Culinary
Kyan Miller,17,0.84,13,Junior,Business
Alexis Smith,14,3.54,49,Senior,Business
Alexis Williams,18,0.73,28,Freshman,Engineering
Aiden Williams,14,4.02,33,Junior,Computer Science
Mac Foster,16,1.87,29,Sophomore,Early College
Joe Jones,19,1.39,39,Freshman,Early Childhood Education
Sarah Garcia,19,0.38,55,Victory Lap,Computer Science
Emily Miller,19,3.77,58,Freshman,Early Childhood Education
Sarah Miller,16,3.12,38,Victory Lap,Criminsl Justice
Sarah Foster,15,4.19,12,Junior,Computer Science
Danielle Brown,18,2.97,27,Freshman,Business
Max Garcia,15,4.18,43,Junior,Criminsl Justice
Chloe Fogarty,17,2.31,3,Junior,Construction
Bella Anderson,18,1.58,35,Sophomore,Engineering
Mac Johnson,17,0.74,26,Junior,Computer Science
Max Fogarty,18,1.64,27,Senior,Engineering
Bella Wilson,19,4.01,35,Sophomore,Construction
Alexis Johnson,18,0.49,50,Senior,Early College
Chloe Davis,15,4.01,44,Victory Lap,Marketing
Max Moore,18,3.62,16,Sophomore,Early College
Emma DeFreitas,17,3.38,33,Freshman,Construction
Sarah Williams,17,1.63,53,Victory Lap,Computer Science
Aiden Johnson,17,1.23,10,Sophomore,Construction
Bella Manukyan,15,4.16,35,Senior,Computer Science
Amelia Miller,15,3.84,48,Freshman,Engineering
Kyan Williams,18,1.49,54,Senior,Early Childhood Education
Noah Moore,16,2.86,48,Victory Lap,Engineering
Sarah Garcia,15,0.77,10,Victory Lap,Computer Science
Jack Manukyan,19,2.57,49,Senior,Engineering
Danielle Brown,16,4.22,11,Junior,Construction
Noah Fogarty,16,2.61,36,Junior,Early College
Chloe DeFreitas,18,1.47,48,Freshman,Computer Science
Amelia Anderson,16,0.98,45,Junior,Criminsl Justice
Max Brown,15,0.48,41,Freshman,Early Childhood Education
Ben Foster,19,3.61,38,Senior,Early Childhood Education
Mac Foster,18,3.82,28,Junior,Criminsl Justice
Kyan Anderson,18,3.39,59,Senior,Marketing
Chloe Williams,17,2.16,14,Junior,Culinary
Alexis Fogarty,14,1.74,47,Senior,Engineering
Sarah Miller,19,3.31,18,Sophomore,Biomed
Noah Johnson,16,2.47,24,Sophomore,Early College
Andrew Garcia,16,3.32,10,Sophomore,Marketing
Aiden Miller,16,0.89,31,Junior,Engineering
Amelia Moore,18,3.19,35,Senior,Biomed
Kyan Jones,15,1.96,0,Junior,Business
Emily Johnson,19,2.12,49,Freshman,Criminsl Justice
Mac Davis,16,2.09,60,Sophomore,Business
Jack Foster,19,2.97,19,Sophomore,Early Childhood Education
Sarah Jones,14,0.81,54,Freshman,Construction
Aiden Manukyan,18,1.59,29,Junior,Early Childhood Education
Ben Davis,15,1.28,31,Victory Lap,Engineering
Aiden Johnson,19,1.08,27,Senior,Business
Emma Anderson,18,0.46,1,Senior,Early College
Mac Fogarty,18,2.55,8,Freshman,Early College
Chloe Brown,19,1.22,55,Freshman,Business
Kyan Williams,17,1.43,38,Senior,Computer Science
Emily Johnson,18,0.42,20,Sophomore,Biomed
Mac Foster,19,3.16,51,Victory Lap,Early Childhood Education
Ben Johnson,16,2.23,20,Victory Lap,Business
Chloe Wilson,16,3.95,22,Junior,Construction
Amelia Anderson,18,2.51,2,Sophomore,Early Childhood Education
Danielle Garcia,19,1.05,30,Victory Lap,Early Childhood Education
Emma Fogarty,17,0.69,23,Senior,Culinary
Danielle Wilson,19,0.33,57,Senior,Early College
Amelia Moore,16,0.89,25,Senior,Business
Sarah Garcia,15,1.59,10,Senior,Biomed
Bella Miller,17,1.38,8,Freshman,Criminsl Justice
Amelia Anderson,16,2.82,58,Senior,Business
Joe Manukyan,18,3.37,32,Freshman,Early Childhood Education
Joe Fogarty,19,0.84,40,Senior,Business
Joe Anderson,16,0.52,51,Freshman,Construction
Bella Brown,15,2.11,34,Sophomore,Construction
Lisa Brown,19,0.35,59,Sophomore,Construction
Lisa Smith,14,3.38,24,Senior,Construction
Kyan Davis,17,3.44,10,Sophomore,Biomed
Lisa Anderson,14,1.34,51,Junior,Computer Science
Alexis Anderson,14,0.91,52,Victory Lap,Computer Science
Ben Foster,18,4.23,2,Sophomore,Criminsl Justice
Kyan DeFreitas,15,0.64,12,Victory Lap,Engineering
Danielle Davis,17,1.73,36,Freshman,Early Childhood Education
Ben Brown,14,2.27,17,Sophomore,Business
Emily Miller,15,3.81,50,Sophomore,Criminsl Justice
Max Foster,15,3.9,31,Junior,Early Childhood Education
Kyan Moore,15,1.47,10,Victory Lap,Construction
Ben Smith,19,0.61,7,Sophomore,Biomed
Emily Wilson,15,2.2,21,Freshman,Early College
Jack DeFreitas,19,0.87,32,Junior,Criminsl Justice
Emma Garcia,14,2.8,24,Freshman,Culinary
Jack Brown,18,1.82,4,Junior,Early College
Jack Williams,15,2.0,58,Junior,Computer Science
Noah Anderson,18,0.61,17,Junior,Early Childhood Education
Sarah Davis,17,1.81,43,Junior,Computer Science
Mac Johnson,18,2.5,45,Freshman,Business
Noah Williams,14,0.62,14,Freshman,Criminsl Justice
Jack Brown,19,1.68,20,Freshman,Criminsl Justice
Bella Foster,17,0.8,56,Sophomore,Early College
Joe Garcia,14,2.44,8,Victory Lap,Criminsl Justice
Joe Wilson,15,2.5,18,Freshman,Early College
Bella Johnson,14,2.26,21,Victory Lap,Criminsl Justice
Bella DeFreitas,18,1.42,34,Victory Lap,Criminsl Justice
Aiden Moore,17,2.9,18,Junior,Culinary
Emma Miller,18,0.73,49,Victory Lap,Culinary
Sarah Foster,16,0.35,15,Sophomore,Culinary
Kyan Fogarty,17,1.52,12,Junior,Computer Science
Aiden Davis,16,2.2,9,Sophomore,Construction
Max Johnson,15,0.95,58,Senior,Computer Science
Chloe Anderson,19,0.69,28,Junior,Marketing
Andrew Moore,16,3.31,44,Freshman,Early College
Aiden Fogarty,16,2.94,54,Victory Lap,Computer Science
Aiden Fogarty,15,4.18,13,Sophomore,Culinary
Emily Anderson,14,3.27,19,Freshman,Culinary
Alexis Wilson,14,3.07,1,Freshman,Criminsl Justice
Joe Smith,16,1.26,19,Senior,Construction
Amelia Garcia,16,3.7,21,Junior,Early Childhood Education
Jack Garcia,15,1.05,55,Victory Lap,Early Childhood Education
Alexis Fogarty,15,1.58,15,Freshman,Construction
Bella Wilson,14,3.35,42,Freshman,Biomed
Kyan Moore,19,3.25,11,Victory Lap,Biomed
Noah Johnson,18,3.2,28,Victory Lap,Biomed
Chloe Wilson,16,3.15,26,Senior,Business
Kyan Fogarty,15,0.41,4,Sophomore,Biomed
Emma Foster,19,0.33,41,Victory Lap,Engineering
Noah Foster,16,0.51,48,Senior,Criminsl Justice
Emily Jones,16,1.79,31,Junior,Biomed
Emma Moore,15,2.78,33,Sophomore,Biomed
Danielle Jones,15,0.36,32,Victory Lap,Biomed
Chloe Williams,16,2.34,14,Sophomore,Criminsl Justice
Amelia Williams,19,1.41,14,Senior,Culinary
Alexis Fogarty,17,3.9,54,Sophomore,Culinary
Noah Manukyan,19,2.95,21,Sophomore,Construction
Bella Smith,15,2.06,30,Junior,Business
Alexis Davis,18,3.84,35,Senior,Criminsl Justice
Aiden Wilson,14,3.16,4,Junior,Early College
Sarah Brown,15,4.19,53,Sophomore,Early Childhood Education
Jack Williams,16,2.1,19,Victory Lap,Construction
Lisa Garcia,19,0.82,9,Victory Lap,Early Childhood Education
Lisa Anderson,16,0.41,11,Junior,Marketing
Joe Fogarty,16,1.55,25,Senior,Engineering
Sarah Williams,15,3.67,19,Senior,Early College
Amelia Brown,19,4.28,24,Victory Lap,Criminsl Justice
Lisa DeFreitas,19,1.66,3,Freshman,Biomed
Alexis Smith,15,0.49,32,Freshman,Early College
Max DeFreitas,16,2.44,41,Freshman,Construction
Bella Brown,17,1.14,25,Junior,Business
Chloe Fogarty,15,1.41,32,Freshman,Marketing
Lisa Wilson,14,3.39,36,Sophomore,Early Childhood Education
Noah Foster,16,3.73,11,Victory Lap,Criminsl Justice
Mac Williams,17,3.7,25,Junior,Culinary
Alexis Williams,18,3.17,41,Sophomore,Construction
Emma Wilson,18,4.08,45,Victory Lap,Computer Science
Emma Miller,19,1.64,40,Junior,Biomed
Emily DeFreitas,18,3.94,59,Senior,Computer Science
Emily Fogarty,19,1.47,12,Junior,Culinary
Aiden Manukyan,18,3.04,4,Senior,Construction
Ben Williams,16,3.05,41,Freshman,Biomed
Bella Williams,14,3.94,20,Victory Lap,Early Childhood Education
Lisa Jones,14,3.14,59,Freshman,Early College
Ben Garcia,19,0.85,38,Victory Lap,Construction
Emily Wilson,18,3.79,59,Junior,Biomed
Joe Johnson,19,3.58,36,Senior,Business
Sarah Smith,19,4.17,36,Victory Lap,Construction
Andrew Foster,16,1.41,29,Victory Lap,Marketing
Joe DeFreitas,18,0.35,3,Junior,Construction
Bella Davis,19,3.13,30,Freshman,Construction
Danielle DeFreitas,14,1.73,21,Senior,Biomed
Sarah Williams,15,0.67,21,Sophomore,Biomed
Chloe Jones,19,0.79,59,Senior,Early College
Mac Garcia,17,0.97,30,Senior,Early College
Lisa Davis,16,0.39,39,Victory Lap,Early Childhood Education
Emily Manukyan,15,2.44,58,Senior,Marketing
Jack Foster,15,2.32,48,Junior,Early Childhood Education
Emma Wilson,16,0.35,2,Freshman,Engineering
Kyan Williams,15,3.55,5,Senior,Criminsl Justice
Max Fogarty,18,2.26,53,Victory Lap,Computer Science
Amelia Smith,16,0.92,54,Junior,Culinary
Bella Manukyan,15,2.45,53,Sophomore,Criminsl Justice
Max Wilson,18,0.89,58,Junior,Computer Science
Kyan Wilson,14,0.31,58,Junior,Early Childhood Education
Max Davis,14,0.34,42,Freshman,Computer Science
Danielle Foster,18,1.44,23,Freshman,Computer Science
Danielle Garcia,19,0.8,32,Senior,Biomed
Andrew DeFreitas,15,0.43,3,Freshman,Business
Bella DeFreitas,19,2.6,30,Victory Lap,Computer Science
Max Jones,17,3.88,40,Sophomore,Early College
Noah Moore,15,2.9,24,Victory Lap,Early College
Jack Moore,15,0.68,32,Sophomore,Marketing
Kyan Wilson,14,0.35,41,Junior,Biomed
Bella Garcia,16,3.47,59,Junior,Engineering
Joe Williams,18,3.25,54,Victory Lap,Business
Bella Fogarty,19,1.19,24,Freshman,Construction
Emily Johnson,17,2.68,40,Sophomore,Computer Science
Andrew Smith,15,0.61,45,Sophomore,Early Childhood Education
Kyan Jones,18,4.16,5,Sophomore,Marketing
Andrew Manukyan,14,2.12,35,Senior,Early Childhood Education
Jack Moore,18,2.17,56,Sophomore,Engineering
Danielle DeFreitas,17,4.2,17,Senior,Construction
Jack Davis,15,3.14,21,Sophomore,Culinary
Chloe Smith,17,2.67,32,Freshman,Business
Aiden Johnson,16,3.23,52,Sophomore,Marketing
Max DeFreitas,15,0.88,52,Victory Lap,Engineering
Bella Johnson,16,3.72,32,Sophomore,Construction
Aiden Foster,15,3.77,11,Sophomore,Engineering
Emma Foster,15,3.59,16,Junior,Engineering
Chloe Anderson,17,1.97,1,Sophomore,Marketing
Sarah Foster,15,2.25,46,Freshman,Early College
Emma Jones,17,3.08,46,Senior,Early College
Emma Brown,18,1.51,44,Senior,Marketing
Ben Fogarty,19,3.6,33,Victory Lap,Early Childhood Education
Emily Miller,17,3.43,1,Junior,Criminsl Justice
Alexis Foster,19,3.54,24,Senior,Culinary
Emily Jones,17,2.92,56,Freshman,Engineering
Chloe Brown,16,1.27,32,Junior,Early College
Kyan Davis,19,2.49,13,Sophomore,Early College
Bella Johnson,17,0.69,49,Senior,Computer Science
Kyan Brown,15,0.67,40,Victory Lap,Biomed
Max Davis,14,0.33,5,Junior,Culinary
Amelia Manukyan,14,1.26,8,Junior,Biomed
Amelia Jones,15,1.57,13,Freshman,Early Childhood Education
Chloe Jones,16,0.94,44,Junior,Culinary
Emily Fogarty,19,1.42,14,Sophomore,Early College
Lisa Jones,19,4.2,8,Sophomore,Computer Science
Ben Moore,16,0.57,59,Victory Lap,Engineering
Chloe Anderson,14,0.68,3,Freshman,Criminsl Justice
Andrew Jones,16,1.37,55,Junior,Marketing
Alexis Fogarty,16,0.75,39,Victory Lap,Marketing
Max Davis,14,1.1,52,Freshman,Marketing
Ben Manukyan,19,1.41,32,Victory Lap,Early College
Lisa Foster,15,0.99,21,Victory Lap,Marketing
Bella Jones,14,3.38,4,Freshman,Biomed
Mac Wilson,14,3.99,60,Freshman,Marketing
Aiden Moore,15,2.43,37,Victory Lap,Biomed
Danielle Smith,14,0.67,0,Victory Lap,Culinary
Noah Anderson,15,2.24,20,Sophomore,Early Childhood Education
Emma Moore,18,3.03,8,Sophomore,Early Childhood Education
Danielle Miller,16,1.43,20,Senior,Biomed
Chloe Johnson,15,1.06,14,Senior,Business
Sarah Wilson,15,3.26,48,Senior,Early Childhood Education
Aiden Anderson,17,2.11,5,Victory Lap,Marketing
Ben DeFreitas,18,0.46,24,Freshman,Early Childhood Education
Chloe Smith,16,2.68,10,Junior,Marketing
Danielle Garcia,18,0.79,24,Victory Lap,Business
Chloe Foster,18,2.06,33,Sophomore,Computer Science
Alexis Smith,14,0.98,17,Sophomore,Culinary
Kyan Jones,16,0.76,0,Junior,Biomed
Emily Garcia,14,3.43,11,Freshman,Marketing
Kyan Davis,16,2.25,9,Victory Lap,Biomed
Jack Brown,16,2.27,26,Senior,Marketing
Danielle Smith,14,3.19,40,Senior,Computer Science
Alexis Davis,14,4.11,17,Victory Lap,Culinary
Chloe Brown,19,1.65,45,Freshman,Engineering
Max DeFreitas,16,2.58,4,Freshman,Early Childhood Education
Ben DeFreitas,15,3.45,52,Sophomore,Engineering
Alexis Garcia,19,1.75,50,Sophomore,Criminsl Justice
Amelia Williams,19,0.37,33,Victory Lap,Early College
Mac Williams,14,3.31,25,Victory Lap,Criminsl Justice
Lisa Anderson,16,2.81,31,Freshman,Criminsl Justice
Noah Smith,14,3.51,56,Sophomore,Engineering
Emma DeFreitas,18,2.88,43,Senior,Early College
Emily Moore,17,0.79,8,Freshman,Criminsl Justice
Emma Miller,16,2.82,5,Senior,Early Childhood Education
Andrew Manukyan,15,2.92,28,Junior,Criminsl Justice
Max Moore,19,2.73,2,Senior,Early Childhood Education
Mac Brown,18,2.03,42,Freshman,Computer Science
Bella Johnson,15,1.3,42,Junior,Marketing
Lisa DeFreitas,15,2.98,50,Freshman,Early College
Ben Garcia,19,1.54,22,Junior,Marketing
Lisa Foster,15,2.8,49,Sophomore,Marketing
Jack Miller,16,4.28,34,Victory Lap,Early Childhood Education
Amelia Johnson,15,2.59,39,Sophomore,Culinary
Bella Anderson,19,0.61,12,Victory Lap,Marketing
Andrew Johnson,14,1.97,5,Freshman,Early College
Andrew Manukyan,14,1.35,17,Victory Lap,Marketing
Mac Brown,18,3.59,33,Senior,Marketing
Kyan Fogarty,19,3.26,15,Senior,Computer Science
Emily Johnson,19,0.81,33,Sophomore,Early Childhood Education
Joe Garcia,18,0.68,22,Junior,Business
Danielle DeFreitas,14,2.71,18,Sophomore,Criminsl Justice
Joe Manukyan,19,3.22,8,Senior,Computer Science
Jack Williams,14,2.34,31,Senior,Computer Science
Jack Anderson,17,1.33,52,Sophomore,Business
Ben Manukyan,17,1.99,1,Victory Lap,Business
Joe Moore,18,3.36,37,Senior,Marketing
Max Fogarty,16,1.21,20,Senior,Business
Ben Davis,19,1.88,25,Senior,Computer Science
Emma Wilson,17,4.09,54,Senior,Marketing
Chloe DeFreitas,19,3.5,40,Victory Lap,Computer Science
Emma Williams,16,4.0,53,Junior,Construction
Kyan Fogarty,15,2.07,38,Victory Lap,Business
Lisa Brown,15,0.51,5,Sophomore,Culinary
Emily Miller,15,0.85,31,Sophomore,Engineering
Amelia Moore,15,3.77,28,Senior,Computer Science
Amelia Miller,18,1.56,30,Victory Lap,Business
Ben Manukyan,19,2.21,17,Victory Lap,Biomed
Ben Fogarty,18,2.03,48,Victory Lap,Business
Jack DeFreitas,16,0.73,31,Victory Lap,Business
Bella Anderson,18,1.22,10,Victory Lap,Early Childhood Education
Mac Smith,19,1.68,52,Freshman,Culinary
Jack Davis,19,4.16,12,Sophomore,Engineering
Noah Johnson,19,3.07,59,Freshman,Engineering
Jack Anderson,16,2.08,29,Victory Lap,Criminsl Justice
Bella Anderson,14,4.23,21,Senior,Early College
Aiden Foster,15,3.11,44,Junior,Marketing
Sarah Fogarty,19,2.58,31,Senior,Early College
Max DeFreitas,14,2.8,55,Junior,Early College
Emily Manukyan,15,2.68,34,Sophomore,Early College
Mac Miller,17,2.95,19,Senior,Marketing
Andrew Wilson,19,3.8,25,Senior,Marketing
Chloe Davis,18,2.87,25,Sophomore,Business
Emily Foster,18,3.38,26,Senior,Construction
Lisa Johnson,15,0.39,44,Victory Lap,Construction
Bella Brown,19,3.57,5,Sophomore,Criminsl Justice
Aiden Jones,17,2.6,0,Freshman,Business
Lisa Brown,19,2.54,24,Freshman,Business
Joe Johnson,19,3.22,40,Senior,Early Childhood Education
Jack Jones,16,1.55,19,Freshman,Construction
Andrew DeFreitas,19,1.45,45,Sophomore,Engineering
Andrew Moore,16,1.7,3,Victory Lap,Engineering
Kyan Miller,16,1.87,32,Sophomore,Construction
Kyan Jones,17,2.06,19,Freshman,Early Childhood Education
Alexis Foster,17,0.98,10,Freshman,Construction
Ben Brown,14,1.55,47,Sophomore,Engineering
Sarah Garcia,15,2.4,17,Victory Lap,Criminsl Justice
Lisa Brown,19,1.58,38,Victory Lap,Computer Science
Emily Smith,15,0.82,26,Freshman,Early Childhood Education
Emily Wilson,16,0.69,13,Victory Lap,Biomed
Noah Moore,14,1.05,39,Freshman,Culinary
Noah Garcia,16,0.97,25,Freshman,Early Childhood Education
Lisa Fogarty,14,2.91,28,Junior,Engineering
Max Fogarty,18,0.88,42,Freshman,Criminsl Justice
Emma Moore,15,2.66,33,Freshman,Culinary
Bella Wilson,17,3.33,48,Freshman,Business
Aiden Smith,15,2.97,30,Senior,Marketing
Jack Manukyan,19,2.79,52,Freshman,Culinary
Emily Miller,14,1.09,45,Junior,Engineering
Alexis Brown,14,3.29,27,Junior,Business
Jack Garcia,19,1.71,20,Freshman,Computer Science
Jack Smith,14,0.75,42,Sophomore,Business
Noah Williams,18,3.47,43,Sophomore,Biomed
Emma Williams,16,3.09,41,Senior,Construction
Amelia Jones,17,2.89,2,Senior,Biomed
Aiden Smith,14,3.44,13,Victory Lap,Criminsl Justice
Jack Davis,18,2.73,9,Sophomore,Early College
Andrew Johnson,16,2.46,46,Victory Lap,Business
Emily Miller,14,1.28,19,Victory Lap,Criminsl Justice
